1030985833.jpg	Ein brauner und ein schwarzer Labrador im Freien, wobei der schwarze Labrador ein Spielzeug in seinem Maul hat.
103106960.jpg	Junger männlicher Hockey-Goalie in roter Jacke duckt sich mit Stock beim Tor.
103195344.jpg	Der Mann mit dem Rucksack sitzt im Hof eines Gebäudes vor einer Skulptur und liest.
1031973097.jpg	Männliches Kleinkind in einem roten Hut, das sich an einem Geländer festhält.
1032122270.jpg	Drei Hunde stehen auf einer Wiese und eine Person kniet in der Nähe.
1032460886.jpg	Ein Mann steht vor einem Hochhaus.
103306033.jpg	Eine Frau fährt ihr Baby in einem Sportwagen im örtlichen Park spazieren.
103328091.jpg	Ein Mann in einem roten Hemd sitzt neben Obst, das zu verkaufen ist.
1033767085.jpg	Ein blondhaariger Junge und ein dunkelhaariges Mädchen essen an einem Kindertisch.
1034276567.jpg	Der Junge isst sein Essen draußen am Tisch.
1034985636.jpg	Ein Mann in Schwarz spielt auf einem Konzert eine Elektrogitarre.
1035019794.jpg	Ein Mädchen, das Softball spielt, schlägt den Ball fast senkrecht nach unten.
1035392784.jpg	Ein Mann in einem schwarzen Hemd spielt eine schwarze Gitarre.
103625356.jpg	Ein Mann, der ein schwarzes Hemd trägt und in einer städtischen Umgebung Beton glättet.
103631543.jpg	Eine Frau in einem weißen Rock sitzt an einem Tisch in einem hübschen Restaurant.
1039360778.jpg	Eine Frau liegt auf einer roten Decke in einem Park.
103953336.jpg	Ein einzelner Mann steht abends auf einer Brücke.
10404007.jpg	Ein Kind geht durch eine Wiese.
1040426962.jpg	Ein Mann und sein Hund grillen grüne Bohnen auf einem Grill.
104136873.jpg	Drei Personen machen auf einem Felsvorsprung über den Bergen Rast.
104180524.jpg	Viele Menschen überqueren eine sehr hohe Fußbrücke mit einem baumbewachsenen Hügel im Hintergrund.
1042020065.jpg	Ein Junge blickt auf eine Ansammlung von Schlauchbooten.
1042359076.jpg	Zwei kleine Mädchen und ein alter Mann unterhalten sich.
1042590306.jpg	Ein asiatischer Mann und eine blonde Frau, die Händchen halten, im Freien, ein Mann im Hintergrund sieht zu.
104285082.jpg	Ein älterer Mann mit grauem Haar, der in einem Stuhl sitzt und ein großes Instrument aus Bambus spielt.
1044434135.jpg	Ein Mann in einem weißen Hemd fährt auf einer belebten Straße Fahrrad.
1044764620.jpg	Ein Mann steht auf einer Leiter und malt Ziegel.
1045124251.jpg	Ein Mann in den Dreißigern spielt in einer U-Bahn mit seinem Telefon.
1045309098.jpg	Zwei Frauen gehen über einen Fußgängerübergang mit einem Bus im Hintergrund.
10459869.jpg	Eine Gruppe von Leuten isst Nudeln.
104669470.jpg	Eine Frau in der Nähe des Meeres trägt eine Schale voller Obst auf ihrer Hand.
104700891.jpg	Ein Typ, der blau trägt, in einem Loch.
104763189.jpg	Vier Kinder lächeln, während sie zusammen mit einem Fahrrad posieren, das viel zu groß für sie ist.
1047921035.jpg	Zwei Personen, eine männlich und eine weiblich, stehen in einem Waldgebiet um eine Wanne herum.
104816788.jpg	Ein schlafenden Baby liegt jemandem im Arm und trägt ein Outfit mit rosafarbenen Streifen.
104824673.jpg	Ein Mitglied eines afrikanischen Stamms in Stammeskleidung blickt konzentriert in die Kamera.
104835889.jpg	Ein Samurai-Krieger ganz in Schwarz auf einer Übungsmatte im Freien nimmt sein Schwert aus der Scheide.
1048710776.jpg	Mehrere junge Leute sitzen auf einem Geländer über einem überfüllten Strand.
1049955899.jpg	Fünf Wanderer, von denen einer in Richtung Kamera blickt und die anderen von der Kamera weg, gehen durch ein steiniges Flussbett.
105077209.jpg	Ein Wachmann steht neben einer beleuchteten Metallskulptur.
1051205546.jpg	Zwei Frauen, eine in Grün und die andere in Violett, die einen Gehsteig abwaschen.
1051290485.jpg	Zwei Mädchen ducken sich vor ein paar Büschen und sprechen in ihre Telefone.
1051953669.jpg	Ein junges Mädchen, das mehrfarbig gekleidet ist, einen orangefarbenen Ball in der rechten Hand trägt und hinter einem Haus durch leuchtend grünes Gras geht.
105223874.jpg	Ein kleines Kind liegt auf dem Boden und spielt mit einem Spielzeug.
1052358063.jpg	Ein kleiner Junge führt ein Kunststück auf seinem Skateboard aus, während ein anderer junger Skateboarder zusieht.
1053116826.jpg	Zwei Kinder im Gras lachen.
1053243591.jpg	Eine junge Frau, die eine Flasche hält, streckt von einer Bank aus ihre Hand aus, um einem Mann die Hand zu schütteln.
105335409.jpg	Ein Fahrer kommuniziert mit seinem Walkie-Talkie.
105342180.jpg	Ein Mädchen, das einen großen Fluss hinunterpaddelt, von hinten gesehen.
1053804096.jpg	Ein Mädchen mit Zöpfen spielt im Wasser.
105493603.jpg	Ein Paar mit weißen Pullovern sitzt an einem Restauranttisch.
105493628.jpg	In einem Restaurant steht eine Mahlzeit auf dem Tisch.
1055753357.jpg	Zwei Bauarbeiter sitzen auf einem Stahlbalken.
1056198351.jpg	Ein Kind, das strahlend einen Teig in einer Schüssel rührt.
1056249424.jpg	Zwei Kinder spielen an einem sonnigen Tag mit einem Luftballon im Matsch.
1056359656.jpg	Ein kleines Mädchen blickt auf eine Broschüre über Zugfahrten.
1056415186.jpg	Zwei Frauen sitzen, reden und lachen zusammen.
105685221.jpg	Leute, die zusammen auf einem Fußweg im Park joggen.
1057089366.jpg	Ein kleines Kind springt von einem Sprungturm am  hohen Brett am Schwimmbecken.
1057251835.jpg	Ein hell gefärbter Hund rennt am Strand.
105806535.jpg	Ein Mann räkelt sich in einem hölzernen Wasserbehälter und isst Obst.
1059514525.jpg	Ein Mann schläft auf einer Bank in der Nähe einer Bushaltestelle.
10602072.jpg	Ein kleines Mädchen mit einem roten Oberteil und Jeans klettert auf einen kleinen Baum, während ein anderes Mädchen zusieht.
106027774.jpg	Ein schlafender Mann in einem fahrenden Auto.
106027978.jpg	Eine Frau in einem roten Oberteil, befindet sich unter einer Decke in einem Fahrzeug und schläft.
106039369.jpg	Ein Mann in einer Wohnungsküche wirft einen Pfannkuchen sehr hoch.
1060605297.jpg	Mehrere Feuerwehrleute reagieren auf einen Alarm.
1061467336.jpg	Mehrere Feuerwehrleute stehen vor einem Gebäude in der Nähe ihrer Löschfahrzeuge.
1061887159.jpg	Ein Strand mit blauen und roten Booten und Leuten am Ufer.
106300392.jpg	Männer mit Schutzhelmen und Schutzwesten arbeiten.
106356264.jpg	Ein Zeitungsverkäufer sitzt hinter einer sehr farbenfrohen Zusammenstellung von Zeitschriften.
10637120.jpg	Ein Mann mit Schutzhelm trägt ein blaues Hemd und einen Jeanslatzhose.
106372282.jpg	In der Bäckerei schläft der dicke alte Bäcker, während der Lehrling neben ihm sitzt und sich das Mehl aus den Augen reibt.
1063866640.jpg	Eine Gruppe Männer mit nacktem Oberkörper sitzt an einem tropischen Strand im Schatten.
106490881.jpg	Ein junge in blauen Badehosen am Strand.
106514190.jpg	Ein Skifahrer blickt auf einen schneebedeckten Berg.
1065323785.jpg	Ein Junge, der eine rotes Hemd trägt, fährt neben einem Erdhügel Fahrrad.
1065831604.jpg	Zweiradfahrer in einem Rennen biegen scharf nach links ab.
1066252238.jpg	Drei Jungen spielen und fahren Fahrrad mit einem Sandhügel in der Mitte.
1066831905.jpg	Ein älterer Mann mit einem Stock beugt sich in der Nähe eines Mannes und einer Frau vor.
106691539.jpg	Ein Arzt und Pflegekräfte in blauer Arbeitskleidung führen eine Operation durch.
1067180831.jpg	Ein schwarz-weißer Hund spring nach einem gelben Spielzeug.
1067790824.jpg	Ein flauschiger Hund rennt am Strand einem Dobermann hinterher.
1068427675.jpg	Ein Mann steht da, nachdem er eine Bowlingkugel auf eine Bahn geworfen hat.
106959209.jpg	Ein alter wettergegerbter Mann mit Bart, der ganz in Schwarz gekleidet ist, reitet auf einem schönen weißen Esel auf weißen Felsen.
107022557.jpg	Ein Mann und eine Frau, die auf einer blauen Couch ein Schläfchen machen.
1073145694.jpg	Ein Mann, der ein gelbes Hemd trägt, wirft einen Speer auf eine Bahn.
107318069.jpg	Eine Menschenmenge betrachtet nachts Ballons.
107368840.jpg	Eine Frau, die einer andere Frau über die Schulter sieht, um eine Zeitschrift zu lesen.
10751489.jpg	Zwei Männer gehen in die Hocke, um in der Nacht Kerzen anzuzünden.
107532584.jpg	Ein junger Mann geht durch eine belebte Straße neben einem Einkaufszentrum.
1075716537.jpg	Der kleine Junge fährt Fahrrad in einem Rennen.
107582366.jpg	Eine Gruppe sitzt in einem verdunkelten Raum an einem Tisch.
1075867198.jpg	Ein Mann mit zwei Hunden an einem Strand.
1075881101.jpg	Ein von Seifenschaum bedeckter Junge bekommt das Gesicht abgewischt.
1076460267.jpg	Dutzende von Leuten feiern auf einem Boot.
1076503761.jpg	Eine junge Frau auf einem Boot in einem hellen Bikini tritt einen Mann, der einen Cowboy-Hut aus Stroh trägt.
1077546505.jpg	Ein Junge rutscht eine Rutsche mit farbigen Rohren in ein Schwimmbecken herunter.
1077931201.jpg	Ein Mann in einem Taucheranzug wirft ein Krabbelkind in die Luft und ist bereit, es aufzufangen.
1078621572.jpg	Eine Gruppe fährt hinten auf einem Lkw mit, eine ländliche Straße entlang.
1079013716.jpg	Zwei Köche bereiten in einer Restaurantküche Hamburger zu.
1079274291.jpg	Zwei Jungen schneiden Grimassen.
107936523.jpg	Eine Person mit braunen Hosen sitzt neben einem eingezäunten Bereich, in dem Funken fliegen.
1079742005.jpg	Frau auf einem Hügel neben einem weißen Kreuz, die auf einen Strand blickt.
107985741.jpg	Vier Mädchen sitzen im Gras, und mehrere Männer stehen in ihrer Nähe.
108149945.jpg	Arbeitende Männer schaufeln Schnee von einem Gleis.
10815824.jpg	Ein Mann, ein Mädchen und zwei Pferde befinden sich in der Nähe eines eingedämmten Feuers.
1081595465.jpg	Arbeiter mit Warnwesten, die in der Nähe eines Zugwaggons arbeiten.
1082110795.jpg	Ein älterer Typ blickt auf einen klassischen schlichten Volkswagen Käfer.
1082223338.jpg	Eine Frau baut auf dem Gehweg einen weißen Metallrahmen zusammen.
1082252566.jpg	Drei Hunde starren auf einen Ball in ihrer Mitte.
1082379191.jpg	Ein Mann mit nacktem Oberkörper und eine Frau sitzen auf einem Dock.
1082478946.jpg	Männer in Schutzwesten arbeiten auf einem Gleis.
1082608010.jpg	Ein Mann, der die Straße mit seiner Maschine ausbessert.
1083240835.jpg	Eine Frau mit rötlichem Haar trägt Mascara auf ihre Wimpern auf.
1084040636.jpg	Ein weißer Hund hat seinen Kopf auf dem Boden.
1084104085.jpg	Eine Frau in blauen Shorts und einem weißen Hemd klettert in einer Halle.
1084527029.jpg	Viele Motorroller sind zusammen auf dem Gehweg geparkt.
108503753.jpg	Der Polizeihubschrauber des örtlichen Parks bereitet sich auf die Landung vor.
10863862.jpg	Ein Mann in einer Warnweste bringt sich auf einem Gerüst in Position.
108656820.jpg	Eine aus vierzehn Personen bestehende Gruppe ist in einer Halle mit Esstischen und einer Bühne versammelt.
1087168168.jpg	Ein männlicher Teenager springt auf einer aufblasbaren Rutsche.
1087539207.jpg	Eine Familie spielt an einem schönen Tag auf einem Traktor.
1088385559.jpg	Eine ältere Frau brät in einer Küche etwas in der Pfanne an.
1088767354.jpg	Eine extravagante jungen Frau in einem roten Bikini und einem roten Feder-Kopfschmuck kommt auf zwei junge Leute zu.
108898978.jpg	Zwei Skifahrer machen sich auf den Weg durch Waldland.
108899015.jpg	Skifahrer oben auf einem schneebedeckten Hügel.
1089181217.jpg	Ein brauner Hund, der neben Gras rennt.
1089354362.jpg	Eine Frau in grünem Oberteil und Jeans kniet auf einer offenen Veranda mit einem Kaffee in der Hand, neben ihr ihre Handtasche und hinter ihr eine große Tür, während sie Formulare ausfüllt.
108957912.jpg	An einer Kreuzung überqueren mehrere Personen die Straße.
108970557.jpg	Eine Frau, die lilafarben gekleidet ist und ein Mieder trägt, faltet die Hände in ihrem Schoß.
1089755335.jpg	Eine Mutter und Kinder fischen nachts an einer hölzernen Strandpromenade.
109083036.jpg	Sechs männliche Personen spielen ein Spiel im Sand mit hölzernen Paddeln.
1091942526.jpg	Eine Frau in einem grünen Pullunder ist von drei Kindern umgeben und lacht.
10919429.jpg	Ein Mann in einem schwarzen Hemd und schwarzen Hosen, der auf dem Motor eines alten, grünen, antiken Autos arbeitet, während ein gelber Benzinkanister im Gras steht.
109202756.jpg	Eine Frau in einer blauen Jacke, die in Wassernähe ein braunes Pony reitet.
109202801.jpg	Zwei Pferde ziehen einen von einer Frau gelenkten Wagen über einen schneebedeckten Untergrund.
109260216.jpg	Eine Person klettert eine steile Felswand herunter und verwendet dazu ein Seil.
1093716555.jpg	Die Wandergruppe macht vor einem Berg Rast.
1093737381.jpg	Eine Frau steht vor einem Kalkstein und malt.
109380144.jpg	Drei junge Erwachsenen sitzen herum, wobei eine junge Frau so tut, als ob sie einem der jungen Männer ins Gesicht tritt und dabei lacht, und der junge Mann hinter sieht aus, als ob er gerade mitten im Satz ist.
1093807815.jpg	Eine Gruppe von Kindern im Unterricht, die sich zu Wort melden.
1094283901.jpg	Ein Mann, der eine Badehose trägt, springt von einer Betonplattform aus in eine großes Gewässer.
1094606832.jpg	Eine Frau, die mit der Nähmaschine präzise arbeitet.
1094671386.jpg	Eine Dame in einem weißen T-Shirt blickt zu der Person, die ihren Arm in die Luft streckt.
1095109931.jpg	Ein Mädchen, das auf einer Farm arbeitet und Paprika verkauft.
10951809.jpg	Eine ältere Frau, die in einem Stuhl sitzt, mit einem Stock in ihrer Hand.
109544260.jpg	Ein Junge auf dem Rasen hat vier Blasen geblasen.
1095476286.jpg	Ein kleiner Junge spielt im Wasser.
1095580424.jpg	Ein Hund rennt auf der Hindernisstrecke aus dem Tunnel heraus.
1095590286.jpg	Ein gelber Hund und ein schwarz-weißer Hund rennen auf dem Erdboden.
10956999.jpg	Zwei Männer, die am Strand grillen.
10957138.jpg	Ein kleines Mädchen in einem Badeanzug mit Blumenaufdruck springt ins Meer.
1095980313.jpg	Ein kleines Mädchen mit einem blauen Badeanzug, das an einem Geländer in der Nähe eines Strands steht.
109608573.jpg	Ein asiatischer Junge sitzt auf einem Geländer hinter einer Reihe farbenfroher Hüte.
1096097967.jpg	Ein weißer und ein schwarzer Hund springen in einen Pool.
1096165011.jpg	Der Junge lächeln unter Wasser im Schwimmbad.
1096800382.jpg	Zwei Leute, die in einem Restaurant sitzen, diskutieren.
109738916.jpg	Mehrere Leute auf einer Schneemobil-Tour machen eine Pause.
109741554.jpg	Zwei Personen arbeiten daran, den Schnee von einem Dach zu entfernen.
1097463464.jpg	Ein junger Mann in einem schwarzen Hemd nimmt einen Klappstuhl von einem großen Stapel.
109770830.jpg	Eine Frau läuft in der Dämmerung eine städtische Straße entlang.
1097710887.jpg	Ein kleines Mädchen mit braunen Haaren bläst auf die Blütenblätter einer Blume.
109823394.jpg	Drei Leute vor einem Geländewagen.
109823395.jpg	Ein Mann auf einem Allradfahrzeug fliegt durch die Luft.
109823397.jpg	Ein Mann auf einem Allradfahrzeug springt in der Nähe eines kleinen Gebäudes.
1099034049.jpg	Eine Frau mit dunklen Haaren, die einen Bikini trägt, sitzt an einem Strand.
1099434461.jpg	Zwei Hände geben mit einem Spachtel etwas Essbares in eine Eisenpfanne.
1100708949.jpg	Zwei Frauen, die sich auf einer eingezäunten Wiese umarmen, mit dem Hinterteil einer Kuh im Hintergrund.
1101207553.jpg	Ein großes Schiff, das auf das Dock zu fährt, wo zwei Männer seine Ankunft erwarten.
1101291373.jpg	Ein Mann in Sandalen und weißer Jacke sitzt auf einer grünen Bank uns spricht am Handy.
1101923011.jpg	Ein Mann auf der Bühne singt in ein Mikrophon.
110201971.jpg	Drei Männer reiten auf einem Elefanten mit hausähnlichen Gebäuden und Bäumen im Hintergrund.
110226481.jpg	Ein mexikanischer Mann sitzt unter der Motorhaube seines Lkws.
11026590.jpg	Ein Junge mit einer gelben Brille und ein rothaariges Mädchen posieren für die Kamera.
1102763701.jpg	Eine Menschengruppe sammelt sich und hält verschieden Fahnen.
11034843.jpg	Ein weißes männliches Baby weint wegen eines umgekippten Spielzeugs.
1104133405.jpg	Ein kleiner Junge auf einem Fußballplatz trägt einen Fußball.
1104881373.jpg	Eine Frau sieht zu, wie ein Mann Eis aus einem Gefriergerät absticht.
1105137588.jpg	Eine Gruppe sitzt auf Hockern und isst etwas.
110590591.jpg	Menschen stehen um eine ausgebreitete amerikanische Fahne herum, die in die falsche Richtung zeigt.
1105959054.jpg	Ein Mädchen malt ein Bild.
110595925.jpg	Ein Radfahrer fährt auf einer kurvigen Straße einen Hügel hinauf.
110600869.jpg	Ein kleines Mädchen in einer Jeansjacke rennt durch ein Feld.
110613709.jpg	Ein Mann in blauem Hemd und blauen Hosen, der auf den Daumen einer seiner Hände blickt und in der anderen Hand Gläser hält.
110615445.jpg	Ein küssendes Paar im Aufzug.
110637863.jpg	Ein Fußballspieler in grünem Fußballdress mit einem Ball in seinen Händen wird von einem seiner Teamkollegen aufgehalten, während ein Spieler der gegnerischen Mannschaft in Rot nach dem Ball greift.
110647073.jpg	Männer bauen eine Wand in der Wüste.
1106644976.jpg	Ein Gruppe von Freunden mit Gesichtsfarbe und Federstirnbändern sitzt auf einer Bank.
110671345.jpg	Die Dame hat eine schwarze Umhängetasche.
110695011.jpg	Ein Mann in einem schwarzen Jackett steht vor einer Gruppe von Menschen.
1107246521.jpg	Ein schwarzer Hund springt, um ein Seilspielzeug zu fangen.
1107471216.jpg	Ein junges Mädchen blickt durch eine altmodische Videokamera.
1107716222.jpg	Ein Mädchen in komischer Kleidung sitzt auf einer hölzernen Veranda und liest eine Broschüre.
11079715.jpg	Ein Mann in einem flippigen Outfit spielt Gitarre.
110802332.jpg	Ein Hockey-Goalie versucht, ein Tor des gegnerischen Teams zu verhindern.
110964272.jpg	Ein Erwachsener und ein Kind gehen tagsüber am Strand entlang.
110983128.jpg	Ein Mann in einer Schürze sitzt auf einer Bordsteinkante.
1110208841.jpg	Ein braun-weißer Hund springt hoch, um eine Frisbee-Scheibe zu fangen, während Zuschauer zusehen.
111061041.jpg	Zwei Tennisspieler sprechen in einer Tennisanlage.
111069375.jpg	Zwei Jongleure mit Fackeln geben eine Vorführung für eine dichte Menschenmenge, die auf Stufen sitzt.
111201721.jpg	Zwei Kinder rennen, ohne Schuhe zu tragen.
1112212364.jpg	Ein Baby sitzt auf glatten Steinen und spielt mit ihnen.
1112334131.jpg	Ein Junge mit einer Gap-Hut macht ein dummes Gesicht.
111285749.jpg	Fünf Männer, von denen einer ein weißes Hemd trägt, die auf etwas stehen und das Bild eines Kindes aufhängen.
11131022.jpg	Eine Person mit Hut, die mit einem Jungen am Strand spielt.
1113186657.jpg	Ein Mädchen in grünem Speedo-Oberteil und blauer Schutzbrille hält unter Wasser den Atem an.
111390902.jpg	Jungen auf einem Motorroller fahren eine vielbefahrene städtische Straße entlang.
111413806.jpg	Zwei Damen und ein Mann, die ein Kartenspiel spielen und Bier trinken.
111419142.jpg	Leute genießen eine Zusammenkunft mit Pabst Blue Ribbon und Diet Coke.
111537217.jpg	Ein Mann mit roten Schuhen, weißem Hemd und grauen Hosen, der klettert.
111537222.jpg	Ein Kletterer klettert einen großen Felsen hoch.
